cluster_ID_function
YP_009822644.1:hypothetical protein HOV44_gp053
YP_009822645.1:hypothetical protein HOV44_gp054
YP_009822654.1:hypothetical protein HOV44_gp063
YP_009822656.1:hypothetical protein HOV44_gp065
YP_009822660.1:hypothetical protein HOV44_gp069
YP_009822663.1:hypothetical protein HOV44_gp072
YP_009822664.1:hypothetical protein HOV44_gp073
YP_009822673.1:hypothetical protein HOV44_gp082
YP_009822675.1:hypothetical protein HOV44_gp084
YP_009822676.1:hypothetical protein HOV44_gp085
YP_009822678.1:hypothetical protein HOV44_gp087
YP_009822681.1:DNA-binding motif containing protein
YP_009822688.1:hypothetical protein HOV44_gp097
YP_009822691.1:hypothetical protein HOV44_gp100
YP_009822720.1:hypothetical protein HOV44_gp129
YP_009822724.1:hypothetical protein HOV44_gp133
YP_009822725.1:hypothetical protein HOV44_gp134
YP_009822729.1:hypothetical protein HOV44_gp138
YP_009822810.1:phosphoesterase
YP_009822869.1:hypothetical protein HOV45_gp133
YP_009822893.1:hypothetical protein HOV46_gp016
YP_009822933.1:hypothetical protein HOV46_gp056
YP_009822935.1:hypothetical protein HOV46_gp058
YP_009822939.1:hypothetical protein HOV46_gp062
YP_009822941.1:hypothetical protein HOV46_gp064
YP_009822944.1:hypothetical protein HOV46_gp067
YP_009822958.1:hypothetical protein HOV46_gp081
YP_009822984.1:hypothetical protein HOV46_gp107
YP_009823013.1:hypothetical protein HOV46_gp136
YP_009823041.1:hypothetical protein HOV47_gp028
YP_009823052.1:hypothetical protein HOV47_gp039
YP_009823072.1:hypothetical protein HOV47_gp059
YP_009823086.1:hypothetical protein HOV47_gp073
YP_009823097.1:hypothetical protein HOV47_gp084
YP_009823101.1:hypothetical protein HOV47_gp088
YP_009823106.1:hypothetical protein HOV47_gp093
YP_009823110.1:hypothetical protein HOV47_gp097
YP_009823113.1:hypothetical protein HOV47_gp100
YP_009823143.1:hypothetical protein HOV47_gp130
YP_009823148.1:hypothetical protein HOV47_gp135
YP_009823159.1:hypothetical protein HOV48_gp003
YP_009823173.1:hypothetical protein HOV48_gp017
YP_009823184.1:hypothetical protein HOV48_gp028
YP_009823193.1:hypothetical protein HOV48_gp037
YP_009823203.1:hypothetical protein HOV48_gp047
YP_009823211.1:hypothetical protein HOV48_gp055
YP_009823213.1:hypothetical protein HOV48_gp057
YP_009823218.1:hypothetical protein HOV48_gp062
YP_009823236.1:hypothetical protein HOV48_gp080
YP_009823244.1:hypothetical protein HOV48_gp088
YP_009823253.1:hypothetical protein HOV48_gp097
YP_009823275.1:hypothetical protein HOV48_gp119
YP_009823308.1:head-tail adaptor
YP_009823318.1:DUF3467 domain-containing protein
YP_009823330.1:hypothetical protein HOV49_gp34
YP_009823340.1:YopX family protein
YP_009823388.1:hypothetical protein HOV50_gp32
YP_009823402.1:hypothetical protein HOV50_gp46
YP_009823411.1:hypothetical protein HOV50_gp55
YP_009823426.1:hypothetical protein HOV50_gp70
YP_009823437.1:hypothetical protein HOV50_gp81
YP_009823452.1:hypothetical protein HOV51_gp004
YP_009823459.1:hypothetical protein HOV51_gp011
YP_009823463.1:hypothetical protein HOV51_gp015
YP_009823520.1:hypothetical protein HOV51_gp072
YP_009823537.1:hypothetical protein HOV51_gp089
YP_009823562.1:hypothetical protein HOV52_gp009
YP_009823563.1:hypothetical protein HOV52_gp010
YP_009823567.1:hypothetical protein HOV52_gp014
YP_009823568.1:hypothetical protein HOV52_gp015
YP_009823573.1:hypothetical protein HOV52_gp020
YP_009823591.1:hypothetical protein HOV52_gp038
YP_009823606.1:hypothetical protein HOV52_gp053
YP_009823629.1:hypothetical protein HOV52_gp076
YP_009823634.1:hypothetical protein HOV52_gp081
YP_009823639.1:hypothetical protein HOV52_gp086
YP_009823643.1:hypothetical protein HOV52_gp090
YP_009823645.1:hypothetical protein HOV52_gp092
YP_009823649.1:hypothetical protein HOV52_gp096
YP_009823654.1:hypothetical protein HOV52_gp101
YP_009823659.1:hypothetical protein HOV52_gp106
YP_009823662.1:hypothetical protein HOV52_gp109
YP_009823665.1:hypothetical protein HOV52_gp112
YP_009823666.1:hypothetical protein HOV52_gp113
YP_009823672.1:hypothetical protein HOV53_gp006
YP_009823679.1:hypothetical protein HOV53_gp013
YP_009823754.1:hypothetical protein HOV53_gp088
YP_009823789.1:hypothetical protein HOV53_gp123
YP_009823795.1:hypothetical protein HOV53_gp129
YP_009823862.1:hypothetical protein HOV53_gp219
YP_009823919.1:hypothetical protein HOV53_gp162
YP_009823979.1:excisionase
YP_009823985.1:SOS response-associated peptidase family protein
YP_009823997.1:hypothetical protein HOV54_gp47
YP_009823999.1:hypothetical protein HOV54_gp49
YP_009824010.1:Lar-like restriction alleviation protein
YP_009824016.1:NinH protein
YP_009824058.1:hypothetical protein HOV55_gp28
YP_009824060.1:hypothetical protein HOV55_gp30
YP_009824065.1:hypothetical protein HOV55_gp35
YP_009824073.1:recombinase
YP_009824078.1:transcription antiterminator protein N
YP_009824253.1:hypothetical protein HOV59_gp44
YP_009824255.1:hypothetical protein HOV59_gp46
YP_009824439.1:hypothetical protein HOV60_gp018
YP_009824451.1:hypothetical protein HOV60_gp006
YP_009824574.1:hypothetical protein HOV62_gp152
YP_009824601.1:Rz-like spanin
YP_009824620.1:hypothetical protein HOV62_gp106
YP_009824627.1:hypothetical protein HOV62_gp099
YP_009824686.1:hypothetical protein HOV62_gp040
YP_009824750.1:hypothetical protein HOV63_gp60
YP_009824770.1:hypothetical protein HOS75_gp002
YP_009824774.1:hypothetical protein HOS75_gp006
YP_009824776.1:terminase small subunit
YP_009824790.1:neck protein
YP_009824802.1:endolysin
YP_009824812.1:hypothetical protein HOS75_gp083
YP_009824845.1:hypothetical protein HOS75_gp050
YP_009824850.1:hypothetical protein HOS75_gp045
YP_009824866.1:hypothetical protein HOS75_gp029
YP_009824897.1:hypothetical protein HOV01_gp26
YP_009824909.1:hypothetical protein HOV01_gp38
YP_009824925.1:hypothetical protein HOV01_gp54
YP_009824936.1:hypothetical protein HOV01_gp65
YP_009829523.1:phage protein
YP_009829543.1:hypothetical protein HWA80_gp37
YP_009829544.1:hypothetical protein HWA80_gp38
YP_009829597.1:hypothetical protein HWA81_gp41
YP_009829613.1:phage protein
YP_009829652.1:DNA transfer protein
YP_009829664.1:hypothetical protein HWA82_gp016
YP_009829669.1:hypothetical protein HWA82_gp021
YP_009829677.1:hypothetical protein HWA82_gp029
YP_009829692.1:Rz-like spanin
YP_009829708.1:hypothetical protein HWA82_gp162
YP_009829837.1:phage related membrane protein
YP_009829850.1:phage related protein
YP_009829858.1:phage related protein
YP_009829917.1:transposase
YP_009829952.1:hypothetical protein HWA87_gp04
YP_009829994.1:vascular endothelial growth factor receptor 1 isoform 1 precursor
YP_009830039.1:head outer capsid protein
YP_009830045.1:helix-turn-helix domain-containing protein
YP_009830053.1:transposase
YP_009830055.1:Fur-regulated basic protein FbpA
YP_009830064.1:hypothetical protein HWA88_gp25
YP_009830135.1:hypothetical protein HWA89_gp32
YP_009830168.1:hypothetical protein HWA89_gp65
YP_009830178.1:head-tail adapter protein
YP_009830228.1:hypothetical protein HWA90_gp57
YP_009830233.1:DUF1514 family protein
YP_009830255.1:hypothetical protein HWA91_gp20
YP_009830296.1:hypothetical protein HWA91_gp61
YP_009830310.1:hypothetical protein HWA92_gp006
YP_009830313.1:hypothetical protein HWA92_gp009
YP_009830328.1:hypothetical protein HWA92_gp024
YP_009830329.1:hypothetical protein HWA92_gp025
YP_009830344.1:ConA-like lectin/glucanase
YP_009830349.1:hypothetical protein HWA92_gp045
YP_009830358.1:hypothetical protein HWA92_gp054
YP_009830361.1:hypothetical protein HWA92_gp057
YP_009830366.1:hypothetical protein HWA92_gp062
YP_009830380.1:FHA domain protein
YP_009830387.1:hypothetical protein HWA92_gp083
YP_009830388.1:hypothetical protein HWA92_gp084
YP_009830395.1:hypothetical protein HWA92_gp091
YP_009830400.1:hypothetical protein HWA92_gp096
YP_009830410.1:hypothetical protein HWA92_gp106
YP_009830417.1:hypothetical protein HWA92_gp113
YP_009830418.1:hypothetical protein HWA92_gp114
YP_009830419.1:hypothetical protein HWA92_gp115
YP_009830421.1:hypothetical protein HWA92_gp117
YP_009830422.1:hypothetical protein HWA92_gp118
YP_009830426.1:hypothetical protein HWA92_gp122
YP_009830427.1:hypothetical protein HWA92_gp123
YP_009830429.1:hypothetical protein HWA92_gp125
YP_009830434.1:hypothetical protein HWA92_gp130
YP_009830446.1:hypothetical protein HWA92_gp142
YP_009830453.1:hypothetical protein HWA92_gp149
YP_009830456.1:hypothetical protein HWA92_gp152
YP_009830463.1:hypothetical protein HWA92_gp159
YP_009830470.1:thymidylate kinase
YP_009830475.1:hypothetical protein HWA92_gp171
YP_009830476.1:cobalamin adenosyltransferase
YP_009830479.1:hypothetical protein HWA92_gp175
YP_009830485.1:hypothetical protein HWA92_gp181
YP_009830612.1:hypothetical protein HWA94_gp76
YP_009830656.1:mobile element protein
YP_009830665.1:hypothetical protein HWA95_gp11
YP_009830669.1:hypothetical protein HWA95_gp15
YP_009830689.1:hypothetical protein HWA95_gp35
YP_009830691.1:hypothetical protein HWA95_gp37
YP_009830708.1:hypothetical protein HWA95_gp54
YP_009830756.1:hypothetical protein HWA96_gp27
YP_009830765.1:hypothetical protein HWA96_gp36
YP_009830769.1:DUF3954 domain-containing protein
YP_009830795.1:hypothetical protein HWA96_gp66
YP_009830833.1:hypothetical protein HWA97_gp37
YP_009830836.1:transcriptional regulator
YP_009830845.1:Arc-like repressor
YP_009830872.1:terminase small subunit
YP_009830924.1:hypothetical protein HWA98_gp53
YP_009830942.1:hypothetical protein HWA98_gp71
YP_009830944.1:DUF3850 domain-containing protein
YP_009831058.1:translation repressor
YP_009831111.1:hypothetical protein HWB00_gp095
YP_009831135.1:hypothetical protein HWB00_gp119
YP_009831143.1:hypothetical protein HWB00_gp127
YP_009831153.1:hypothetical protein HWB00_gp137
YP_009831174.1:hypothetical protein HWB00_gp158
YP_009831185.1:radical SAM protein
YP_009831194.1:hypothetical protein HWB00_gp178
YP_009831196.1:hypothetical protein HWB00_gp180
YP_009831268.1:hypothetical protein HWB00_gp252
YP_009831270.1:hypothetical protein HWB00_gp254
YP_009831275.1:homing endonuclease
YP_009831312.1:hypothetical protein HWB01_gp016
YP_009831313.1:hypothetical protein HWB01_gp017
YP_009831333.1:head vertex assembly chaperone
YP_009831352.1:hypothetical protein HWB01_gp056
YP_009831382.1:hypothetical protein HWB01_gp086
YP_009831384.1:hypothetical protein HWB01_gp088
YP_009831396.1:hypothetical protein HWB01_gp100
YP_009831397.1:hypothetical protein HWB01_gp101
YP_009831408.1:hypothetical protein HWB01_gp112
YP_009831409.1:hypothetical protein HWB01_gp113
YP_009831414.1:hypothetical protein HWB01_gp118
YP_009831417.1:hypothetical protein HWB01_gp121
YP_009831431.1:hypothetical protein HWB01_gp135
YP_009831436.1:hypothetical protein HWB01_gp140
YP_009831438.1:hypothetical protein HWB01_gp142
YP_009831458.1:hypothetical protein HWB01_gp162
YP_009831473.1:hypothetical protein HWB01_gp177
YP_009831479.1:hypothetical protein HWB01_gp183
YP_009831480.1:hypothetical protein HWB01_gp184
YP_009831536.1:hypothetical protein HWB01_gp240
YP_009831542.1:hypothetical protein HWB01_gp246
YP_009831546.1:nicotinamide phosphoribosyl transferase
YP_009831573.1:hypothetical protein HWB01_gp277
YP_009831579.1:Ndd-like nucleoid disruption protein
YP_009831608.1:hypothetical protein HWB03_gp29
YP_009831628.1:hypothetical protein HWB03_gp49
YP_009831712.1:hypothetical protein HWB04_gp57
YP_009831930.1:hypothetical protein HWD36_gp17
YP_009831934.1:replication terminator
YP_009831937.1:hypothetical protein HWD36_gp24
YP_009831976.1:tail fiber protein
YP_009831986.1:hypothetical protein HWD36_gp73
YP_009831999.1:hypothetical protein HWB07_gp013
YP_009832007.1:hypothetical protein HWB07_gp021
YP_009832025.1:transcriptional regulator
YP_009832027.1:hypothetical protein HWB07_gp041
YP_009832033.1:terminase small subunit
YP_009832106.1:DNA binding protein
YP_009832111.1:hypothetical protein HWB07_gp179
YP_009832145.1:hypothetical protein HWB07_gp145
YP_009832170.1:hypothetical protein HWB07_gp120
YP_009832172.1:hypothetical protein HWB07_gp118
YP_009832176.1:hypothetical protein HWB07_gp114
YP_009832180.1:hypothetical protein HWB07_gp110
YP_009832187.1:hypothetical protein HWB07_gp103
YP_009832198.1:hypothetical protein HWB07_gp092
YP_009832206.1:hypothetical protein HWB07_gp084
YP_009832223.1:hypothetical protein HWB07_gp067
YP_009832224.1:hypothetical protein HWB07_gp066
YP_009832239.1:membrane protein
YP_009832249.1:hypothetical protein HWB08_gp17
YP_009832252.1:toxin
YP_009832264.1:hypothetical protein HWB08_gp32
YP_009832307.1:hypothetical protein HWB08_gp75
YP_009832310.1:virion structural protein
YP_009832320.1:hypothetical protein HWB08_gp88
YP_009832344.1:hypothetical protein HWB09_gp015
YP_009832355.1:hypothetical protein HWB09_gp026
YP_009832363.1:hypothetical protein HWB09_gp034
YP_009832382.1:hypothetical protein HWB09_gp053
YP_009832413.1:hypothetical protein HWB09_gp084
YP_009832468.1:tail protein
YP_009832478.1:thymidylate synthase complementing protein
YP_009832535.1:hypothetical protein BIS47_28
YP_009832644.1:hypothetical protein BIS47_137
YP_009832650.1:hypothetical protein BIS47_143
YP_009832657.1:hypothetical protein BIS47_150
YP_009832663.1:hypothetical protein BIS47_156
YP_009832694.1:hypothetical protein BIS47_187
YP_009832739.1:exonuclease
YP_009832752.1:hypothetical protein BIS47_245
YP_009832753.1:hypothetical protein BIS47_246
YP_009832766.1:hypothetical protein BIS47_259
YP_009832831.1:endolysin
YP_009832832.1:chemotaxis inhibition protein
YP_009832894.1:Mu Gam-like end protection
YP_009832903.1:hypothetical protein HWB14_gp14
YP_009832958.1:hypothetical protein HWB14_gp69
YP_009832962.1:hypothetical protein HWB14_gp73
YP_009832985.1:hypothetical protein HWB14_gp89
YP_009832997.1:hypothetical protein HWB15_gp011
YP_009833023.1:guanylate kinase
YP_009833053.1:head closure
YP_009833083.1:hypothetical protein HWB15_gp181
YP_009833193.1:hypothetical protein H3026_gp22
YP_009833245.1:phage protein
YP_009833250.1:hypothetical protein HWB17_gp54
YP_009833264.1:phage protein
YP_009833384.1:hypothetical protein HWB19_gp005
YP_009833402.1:hypothetical protein HWB19_gp023
YP_009833419.1:hypothetical protein HWB19_gp040
YP_009833438.1:hypothetical protein HWB19_gp059
YP_009833441.1:hypothetical protein HWB19_gp062
YP_009833442.1:hypothetical protein HWB19_gp063
YP_009833444.1:hypothetical protein HWB19_gp065
YP_009833445.1:hypothetical protein HWB19_gp066
YP_009833471.1:hypothetical protein HWB19_gp092
YP_009833491.1:hypothetical protein HWB19_gp112
YP_009833513.1:anaerobic ribonucleotide reductase subunit or ribonucleoside triphosphate reductase
YP_009833548.1:hypothetical protein HWB20_gp29
YP_009833559.1:hypothetical protein HWB20_gp40
YP_009833610.1:hypothetical+protein
YP_009833612.1:hypothetical+protein
YP_009833667.1:Gp15 family bacterioprotein
YP_009833767.1:hypothetical protein HWB23_gp087
YP_009833782.1:RNA polymerase beta subunit
YP_009833786.1:hypothetical protein HWB23_gp106
YP_009833831.1:hypothetical protein HWB23_gp151
YP_009833949.1:virion structural protein
YP_009833951.1:virion structural protein
YP_009833959.1:hypothetical protein HWB23_gp279
YP_009834094.1:hypothetical protein HWB24_gp18
YP_009834110.1:hypothetical protein HWB25_gp02
YP_009834122.1:Cas4-like protein
YP_009834162.1:hypothetical protein HWB25_gp54
YP_009834167.1:hypothetical protein HWB25_gp59
YP_009834175.1:hypothetical protein HWB25_gp67
YP_009834178.1:endolysin
YP_009834187.1:hypothetical protein HWB25_gp79
YP_009834203.1:hypothetical protein HWB26_gp16
YP_009834227.1:hypothetical protein HWB26_gp40
YP_009834235.1:tail fiber protein
YP_009834289.1:hypothetical protein HWB27_gp47
YP_009834298.1:tail fiber protein
YP_009834299.1:hypothetical protein HWB27_gp57
YP_009834338.1:translation repressor protein
YP_009834414.1:hypothetical protein HWB28_gp114
YP_009834427.1:hypothetical protein HWB28_gp127
YP_009834429.1:hypothetical protein HWB28_gp129
YP_009834470.1:hypothetical protein HWB28_gp170
YP_009834481.1:hypothetical protein HWB28_gp181
YP_009834485.1:hypothetical protein HWB28_gp185
YP_009834497.1:hypothetical protein HWB28_gp197
YP_009834505.1:hypothetical protein HWB28_gp205
YP_009834514.1:hypothetical protein HWB28_gp214
YP_009834543.1:goF mRNA metabolism modulator
YP_009834566.1:hypothetical protein HWB28_gp266
YP_009834579.1:hypothetical protein HWB28_gp279
YP_009834616.1:hypothetical protein HWB28_gp316
YP_009834619.1:hypothetical protein HWB28_gp319
YP_009834639.1:hypothetical protein HWB28_gp339
YP_009834643.1:hypothetical protein HWB28_gp343
YP_009834660.1:hypothetical protein HWB28_gp360
YP_009834669.1:fibritin neck whisker
YP_009834683.1:head scaffolding protein
YP_009834696.1:hypothetical protein HWB28_gp396
YP_009834714.1:hypothetical protein HWB29_gp012
YP_009834722.1:hypothetical protein HWB29_gp020
YP_009834723.1:hypothetical protein HWB29_gp021
YP_009834724.1:hypothetical protein HWB29_gp022
YP_009834726.1:hypothetical protein HWB29_gp024
YP_009834731.1:hypothetical protein HWB29_gp029
YP_009834732.1:hypothetical protein HWB29_gp030
YP_009834733.1:hypothetical protein HWB29_gp031
YP_009834746.1:hypothetical protein HWB29_gp044
YP_009834747.1:hypothetical protein HWB29_gp045
YP_009834748.1:hypothetical protein HWB29_gp046
YP_009834753.1:hypothetical protein HWB29_gp051
YP_009834754.1:hypothetical protein HWB29_gp052
YP_009834759.1:hypothetical protein HWB29_gp057
YP_009834764.1:hypothetical protein HWB29_gp062
YP_009834766.1:hypothetical protein HWB29_gp064
YP_009834768.1:hypothetical protein HWB29_gp066
YP_009834770.1:goF mRNA metabolism modulator
YP_009834775.1:hypothetical protein HWB29_gp073
YP_009834777.1:hypothetical protein HWB29_gp075
YP_009834779.1:hypothetical protein HWB29_gp077
YP_009834781.1:hypothetical protein HWB29_gp079
YP_009834783.1:hypothetical protein HWB29_gp081
YP_009834784.1:hypothetical protein HWB29_gp082
YP_009834785.1:hypothetical protein HWB29_gp083
YP_009834789.1:hypothetical protein HWB29_gp087
YP_009834791.1:hypothetical protein HWB29_gp089
YP_009834792.1:hypothetical protein HWB29_gp090
YP_009834793.1:hypothetical protein HWB29_gp091
YP_009834795.1:hypothetical protein HWB29_gp093
YP_009834796.1:hypothetical protein HWB29_gp094
YP_009834798.1:hypothetical protein HWB29_gp096
YP_009834802.1:hypothetical protein HWB29_gp100
YP_009834814.1:periplasmic protein
YP_009834820.1:hypothetical protein HWB29_gp118
YP_009834821.1:hypothetical protein HWB29_gp119
YP_009834822.1:hypothetical protein HWB29_gp120
YP_009834828.1:hypothetical protein HWB29_gp126
YP_009834829.1:hypothetical protein HWB29_gp127
YP_009834830.1:hypothetical protein HWB29_gp128
YP_009834831.1:hypothetical protein HWB29_gp129
YP_009834832.1:hypothetical protein HWB29_gp130
YP_009834842.1:hypothetical protein HWB29_gp140
YP_009834844.1:hypothetical protein HWB29_gp142
YP_009834853.1:hypothetical protein HWB29_gp151
YP_009834856.1:Rz-like spanin
YP_009834868.1:hypothetical protein HWB29_gp166
YP_009834869.1:hypothetical protein HWB29_gp167
YP_009834871.1:hypothetical protein HWB29_gp169
YP_009834874.1:hypothetical protein HWB29_gp172
YP_009834936.1:hypothetical protein HWB29_gp234
YP_009834943.1:transcriptional regulator
YP_009834954.1:hypothetical protein HWB29_gp252
YP_009834960.1:hypothetical protein HWB29_gp258
YP_009834968.1:clamp loader of DNA polymerase
YP_009834980.1:hypothetical protein HWB29_gp278
YP_009834984.1:hypothetical protein HWB29_gp282
YP_009834993.1:hypothetical protein HWB29_gp291
YP_009835002.1:hypothetical protein HWB29_gp300
YP_009835010.1:hypothetical protein HWB29_gp308
YP_009835014.1:polynucleotide kinase
YP_009835015.1:transcriptional regulator
YP_009835021.1:hypothetical protein HWB29_gp319
YP_009835033.1:hypothetical protein HWB29_gp331
YP_009835039.1:hypothetical protein HWB29_gp337
YP_009835042.1:hypothetical protein HWB29_gp340
YP_009835043.1:hypothetical protein HWB29_gp341
YP_009835048.1:hypothetical protein HWB29_gp346
YP_009835053.1:hypothetical protein HWB29_gp351
YP_009835055.1:hypothetical protein HWB29_gp353
YP_009835062.1:hypothetical protein HWB29_gp360
YP_009835064.1:hypothetical protein HWB29_gp362
YP_009835072.1:hypothetical protein HWB29_gp370
YP_009835081.1:hypothetical protein HWB29_gp379
YP_009835083.1:hypothetical protein HWB29_gp381
YP_009835084.1:hypothetical protein HWB29_gp382
YP_009835085.1:hypothetical protein HWB29_gp383
YP_009835091.1:hypothetical protein HWB29_gp389
YP_009835102.1:hypothetical protein HWB29_gp400
YP_009835104.1:hypothetical protein HWB29_gp402
YP_009835198.1:hypothetical protein HWB30_gp90
YP_009835294.1:terminase small subunit
YP_009835303.1:hypothetical protein HWB32_gp011
YP_009835344.1:major tail protein
YP_009835368.1:hypothetical protein HWB32_gp076
YP_009835370.1:hypothetical protein HWB32_gp078
YP_009835375.1:hypothetical protein HWB32_gp083
YP_009835377.1:DUF1642 domain-containing protein
YP_009835378.1:hypothetical protein HWB32_gp086
YP_009835386.1:DNA binding protein
YP_009835491.1:hypothetical protein HWB34_gp16
YP_009835504.1:hypothetical protein HWB34_gp29
YP_009835517.1:hypothetical protein HWB34_gp42
YP_009835551.1:hypothetical protein HWB34_gp76
YP_009835570.1:DNA methyltransferase
YP_009835631.1:hypothetical protein HWB36_gp10
YP_009835674.1:Panton-Valentine leukocicin
YP_009835712.1:hypothetical protein HWB37_gp038
YP_009835735.1:hypothetical protein HWB37_gp061
YP_009835759.1:hypothetical protein HWB37_gp085
YP_009835815.1:hypothetical protein HWB37_gp141
YP_009835890.1:hypothetical protein HWB37_gp187
YP_009835893.1:hypothetical protein HWB37_gp184
YP_009835994.1:endonuclease VII
YP_009836007.1:hypothetical protein HWB39_gp64
YP_009836018.1:hypothetical protein HWB39_gp53
YP_009836025.1:hypothetical protein HWB39_gp46
YP_009836038.1:hypothetical protein HWB39_gp33
YP_009836055.1:hypothetical protein HWB39_gp16
YP_009836066.1:hypothetical protein HWB40_gp10
YP_009836069.1:glycosylase
YP_009836070.1:hypothetical protein HWB40_gp14
YP_009836076.1:hypothetical protein HWB40_gp58
YP_009836083.1:holin
YP_009836085.1:hypothetical protein HWB40_gp49
YP_009836089.1:hypothetical protein HWB40_gp45
YP_009836091.1:hypothetical protein HWB40_gp43
YP_009836105.1:hypothetical protein HWB40_gp29
YP_009836110.1:hypothetical protein HWB40_gp24
YP_009836119.1:hypothetical protein HWB40_gp15
YP_009836129.1:hypothetical protein HWB41_gp10
YP_009836161.1:hypothetical protein HWB41_gp34
YP_009836177.1:hypothetical protein HWB41_gp18
YP_009836198.1:hypothetical protein HWB42_gp17
YP_009836199.1:tail fiber assembly
YP_009836240.1:hypothetical protein HWB42_gp59
YP_009836252.1:hypothetical protein HWB42_gp71
YP_009836255.1:hypothetical protein HWB42_gp74
YP_009836277.1:involved in bacteriocin production or immunity
YP_009836304.1:hypothetical protein HWB43_gp47
YP_009836307.1:hypothetical protein HWB43_gp50
YP_009836374.1:hypothetical protein HWB44_gp44
YP_009836446.1:hypothetical protein HWB45_gp37
YP_009836459.1:hypothetical protein HWB45_gp50
YP_009836509.1:putative pyridine nucleotide-disulfide oxidoreductase
YP_009836510.1:hypothetical protein HWB46_gp31
YP_009836511.1:hypothetical protein HWB46_gp32
YP_009836579.1:hypothetical protein HWB47_gp35
YP_009836655.1:hypothetical protein HWB48_gp36
YP_009836677.1:hypothetical protein HWB48_gp58
YP_009836689.1:hypothetical protein HWB49_gp005
YP_009836732.1:hypothetical protein HWB49_gp048
YP_009836759.1:hypothetical protein HWB49_gp075
YP_009836787.1:spackle periplasmic
YP_009836802.1:Dmd discriminator of mRNA degradation
YP_009836815.1:rIIA lysis inhibitor
YP_009836858.1:hypothetical protein HWB49_gp174
YP_009837011.1:hypothetical protein HWB50_gp089
YP_009837021.1:hypothetical protein HWB50_gp079
YP_009837033.1:hypothetical protein HWB50_gp067
YP_009837042.1:hypothetical protein HWB50_gp058
YP_009837053.1:hypothetical protein HWB50_gp047
YP_009837067.1:hypothetical protein HWB50_gp033
YP_009837090.1:hypothetical protein HWB51_gp015
YP_009837091.1:hypothetical protein HWB51_gp016
YP_009837104.1:membrane protein
YP_009837112.1:hypothetical protein HWB51_gp037
YP_009837119.1:hypothetical protein HWB51_gp044
YP_009837141.1:hypothetical protein HWB51_gp066
YP_009837152.1:hypothetical protein HWB51_gp117
YP_009837154.1:hypothetical protein HWB51_gp115
YP_009837165.1:hypothetical protein HWB51_gp104
YP_009837168.1:hypothetical protein HWB51_gp101
YP_009837214.1:hypothetical protein HWB52_gp12
YP_009837215.1:hypothetical protein HWB52_gp13
YP_009837220.1:tail length tape measure protein
YP_009837283.1:hypothetical protein HWB52_gp81
YP_009837308.1:hypothetical protein HWB53_gp11
YP_009837311.1:hypothetical protein HWB53_gp14
YP_009837315.1:glutaredoxin-like protein
YP_009837326.1:hypothetical protein HWB53_gp29
YP_009837401.1:hypothetical protein HWB54_gp53
YP_009837475.1:hypothetical protein HWB55_gp034
YP_009837482.1:hypothetical protein HWB55_gp041
YP_009837585.1:transcriptional regulator
YP_009837592.1:nuclease
YP_009837593.1:hypothetical protein HWB56_gp55
YP_009837680.1:hypothetical protein HWB57_gp081
YP_009837697.1:hypothetical protein HWB57_gp098
YP_009837726.1:hypothetical protein HWB57_gp127
YP_009837757.1:hypothetical protein HWB57_gp158
YP_009837769.1:hypothetical protein HWB57_gp165
YP_009837811.1:hypothetical protein HWB58_gp37
YP_009837847.1:Rz-like spanin
YP_009837866.1:hypothetical protein HWB59_gp02
YP_009837902.1:hypothetical protein HWB59_gp61
YP_009837916.1:hypothetical protein HWB59_gp47
YP_009837948.1:hypothetical protein HWB59_gp15
YP_009837956.1:membrane protein
YP_009837983.1:hypothetical protein HWB60_gp027
YP_009838049.1:hypothetical protein HWB60_gp093
YP_009838064.1:hypothetical protein HWB61_gp07
YP_009838074.1:hypothetical protein HWB61_gp63
YP_009838089.1:hypothetical protein HWB61_gp48
YP_009838120.1:hypothetical protein HWB61_gp17
YP_009838125.1:hypothetical protein HWB62_gp02
YP_009838149.1:hypothetical protein HWB63_gp01
YP_009838163.1:major tail protein
YP_009838180.1:hypothetical protein HWB63_gp39
YP_009838197.1:hypothetical protein HWB63_gp22
YP_009838207.1:HNH endonuclease
YP_009838249.1:hypothetical protein HWB64_gp034
YP_009838279.1:hypothetical protein HWB64_gp064
YP_009838284.1:tail length tape measure
YP_009838304.1:hypothetical protein HWB64_gp089
YP_009838314.1:hypothetical protein HWB64_gp099
YP_009838356.1:UvsY
YP_009838398.1:hypothetical protein HWB64_gp183
YP_009838466.1:hypothetical protein HWB65_gp56
YP_009838514.1:hypothetical protein HWB66_gp40
YP_009838571.1:hypothetical protein HWB68_gp04
YP_009838643.1:tail assembly protein
YP_009838676.1:hypothetical protein HWB70_gp45
YP_009838808.1:hypothetical protein HWB72_gp37
YP_009838831.1:hypothetical protein HWB72_gp60
YP_009838859.1:hypothetical protein HWB73_gp23
YP_009838864.1:hypothetical protein HWB73_gp28
YP_009838867.1:transcriptional regulator
YP_009838928.1:hypothetical protein HWB74_gp25
YP_009838980.1:hypothetical protein HWB75_gp011
YP_009839001.1:hypothetical protein HWB75_gp211
YP_009839025.1:hypothetical protein HWB75_gp187
YP_009839037.1:RuvC-like resolvase
YP_009839066.1:hypothetical protein HWB75_gp146
YP_009839088.1:hypothetical protein HWB75_gp124
YP_009839105.1:hypothetical protein HWB75_gp107
